File	CAJ21683.1	CAJ21916.1	CAJ22045.1	CAJ22068.1	CAJ22203.1	CAJ22437.1	CAJ23736.1	CAJ24623.1	CAJ24946.1	CAJ24951.1	CAJ25516.2	CAJ26159.1	CAJ26169.1
tblastn_versus_dokuwiki_effectors/potnis_2011_core_effectors.versus.XVP-259.contig.tblastn	1	1	0.998507462686567	0	1	1	1	1	0.998936170212766	1	1	0.995555555555556	0.982758620689655
tblastn_versus_dokuwiki_effectors/potnis_2011_core_effectors.versus.XVP-262.contig.tblastn	1	1	0.982142857142857	1	1	1	1	0.99181446111869	0.998936170212766	1	0.998546511627907	0.995555555555556	0.982758620689655
tblastn_versus_dokuwiki_effectors/potnis_2011_core_effectors.versus.XVP-275.contig.tblastn	1	1	0.982142857142857	1	1	1	1	0.99181446111869	0.998936170212766	1	0.998546511627907	0.995555555555556	0.982758620689655
tblastn_versus_dokuwiki_effectors/potnis_2011_core_effectors.versus.XVP-278.contig.tblastn	1	1	0.998507462686567	0	1	1	1	1	0.998936170212766	1	1	0.995555555555556	0.982758620689655
tblastn_versus_dokuwiki_effectors/potnis_2011_core_effectors.versus.XVP-281.contig.tblastn	1	1	0.998507462686567	0	1	1	1	1	0.998936170212766	1	1	0.995555555555556	0.982758620689655
tblastn_versus_dokuwiki_effectors/potnis_2011_core_effectors.versus.XVP-285.contig.tblastn	1	1	0.998507462686567	0	1	1	1	1	0.998936170212766	1	1	0.995555555555556	0.982758620689655
tblastn_versus_dokuwiki_effectors/potnis_2011_core_effectors.versus.XVP-287.contig.tblastn	1	1	0.982142857142857	1	1	1	1	0.99181446111869	0.998936170212766	1	0.998546511627907	0.995555555555556	0.982758620689655
tblastn_versus_dokuwiki_effectors/potnis_2011_core_effectors.versus.XVP-290.contig.tblastn	1	1	0.982142857142857	1	1	1	1	0.99181446111869	0.998936170212766	1	0.998546511627907	0.995555555555556	0.982758620689655
tblastn_versus_dokuwiki_effectors/potnis_2011_core_effectors.versus.XVP-295.contig.tblastn	1	1	0.982142857142857	1	1	1	1	0.99181446111869	0.998936170212766	1	0.997093023255814	0.995555555555556	0.982758620689655
tblastn_versus_dokuwiki_effectors/potnis_2011_core_effectors.versus.XVP-304.contig.tblastn	0.99859943977591	1	0.998507462686567	1	1	1	1	1	0.998936170212766	1	1	0.997777777777778	1
tblastn_versus_dokuwiki_effectors/potnis_2011_core_effectors.versus.XVP-306.contig.tblastn	1	1	0.982142857142857	1	1	1	1	0.99181446111869	0.998936170212766	1	0.998546511627907	0.995555555555556	0.982758620689655
tblastn_versus_dokuwiki_effectors/potnis_2011_core_effectors.versus.XVP-310.contig.tblastn	1	1	0.982142857142857	1	1	1	1	0.99181446111869	0.998936170212766	1	0.998546511627907	0.995555555555556	0.982758620689655
tblastn_versus_dokuwiki_effectors/potnis_2011_core_effectors.versus.XVP-312.contig.tblastn	1	1	0.998507462686567	0	1	1	1	1	0.998936170212766	1	1	0.995555555555556	0.982758620689655
tblastn_versus_dokuwiki_effectors/potnis_2011_core_effectors.versus.XVP-318.contig.tblastn	1	1	0.998507462686567	0	1	1	1	1	0.998936170212766	1	1	0.995555555555556	0.982758620689655
tblastn_versus_dokuwiki_effectors/potnis_2011_core_effectors.versus.XVP-320.contig.tblastn	1	1	0.998507462686567	0	1	1	1	1	0.998936170212766	1	1	0.995555555555556	0.982758620689655
tblastn_versus_dokuwiki_effectors/potnis_2011_core_effectors.versus.XVP-40.contig.tblastn	1	1	0.982142857142857	1	1	1	1	0.99181446111869	0.998936170212766	1	0.998546511627907	0.995555555555556	0.982758620689655
tblastn_versus_dokuwiki_effectors/potnis_2011_core_effectors.versus.XVP-42.contig.tblastn	1	1	0.998507462686567	1	1	1	1	0.99181446111869	0.998936170212766	1	0.998546511627907	0.995555555555556	0.982758620689655
tblastn_versus_dokuwiki_effectors/potnis_2011_core_effectors.versus.XVP-51.contig.tblastn	1	1	0.998507462686567	1	1	1	1	0.99181446111869	0.998936170212766	1	0.998546511627907	0.995555555555556	0.982758620689655
tblastn_versus_dokuwiki_effectors/potnis_2011_core_effectors.versus.XVP-56.contig.tblastn	1	1	0.982142857142857	1	1	1	1	0.99181446111869	0.998936170212766	1	0.998546511627907	0.995555555555556	0.982758620689655
tblastn_versus_dokuwiki_effectors/potnis_2011_core_effectors.versus.XVP-66.contig.tblastn	1	1	0.998507462686567	1	1	1	1	0.99181446111869	0.998936170212766	1	0.998546511627907	0.995555555555556	0.982758620689655
tblastn_versus_dokuwiki_effectors/potnis_2011_core_effectors.versus.XVP-71.contig.tblastn	1	1	0.998507462686567	1	1	1	1	0.99181446111869	0.998936170212766	1	0.998546511627907	0.995555555555556	0.982758620689655
tblastn_versus_dokuwiki_effectors/potnis_2011_core_effectors.versus.XVP-77.contig.tblastn	1	1	0.998507462686567	1	1	1	1	0.99181446111869	0.998936170212766	1	0.998546511627907	0.995555555555556	0.982758620689655
tblastn_versus_dokuwiki_effectors/potnis_2011_core_effectors.versus.XVP-81.contig.tblastn	1	1	0.998507462686567	1	1	1	1	0.99181446111869	0.998936170212766	1	0.998546511627907	0.995555555555556	0.982758620689655
tblastn_versus_dokuwiki_effectors/potnis_2011_core_effectors.versus.XVP-82.contig.tblastn	1	1	0.998507462686567	1	1	1	1	0.99181446111869	0.998936170212766	1	0.998546511627907	0.995555555555556	0.982758620689655
tblastn_versus_dokuwiki_effectors/potnis_2011_core_effectors.versus.XVP-88.contig.tblastn	1	1	0.997014925373134	0	1	1	1	1	0.998936170212766	1	1	0.995555555555556	0.982758620689655
tblastn_versus_dokuwiki_effectors/potnis_2011_core_effectors.versus.XVP-91.contig.tblastn	1	1	0.982142857142857	1	1	1	1	0.99181446111869	0.998936170212766	1	0.998546511627907	0.995555555555556	0.982758620689655
tblastn_versus_dokuwiki_effectors/potnis_2011_core_effectors.versus.XVP-96.contig.tblastn	0.99859943977591	1	0.998507462686567	1	1	1	1	1	0.998936170212766	1	1	0.997777777777778	1
tblastn_versus_dokuwiki_effectors/potnis_2011_core_effectors.versus.XVP-99.contig.tblastn	1	1	0.998507462686567	1	1	1	1	0.99181446111869	0.998936170212766	1	0.998546511627907	0.995555555555556	0.982758620689655
tblastn_versus_dokuwiki_effectors/potnis_2011_core_effectors.versus.XVP26.contig.tblastn	1	1	0.998507462686567	1	0.998565279770445	1	1	1	0.998936170212766	1	1	0.995555555555556	0.982758620689655
tblastn_versus_dokuwiki_effectors/potnis_2011_core_effectors.versus.Xcv_DC_93-6.contig.tblastn	1	1	0.998507462686567	1	1	1	1	0.99181446111869	0.998936170212766	1	0.998546511627907	0.995555555555556	0.982758620689655
tblastn_versus_dokuwiki_effectors/potnis_2011_core_effectors.versus.Xcv_DC_93-7.contig.tblastn	1	1	0.998507462686567	1	1	1	1	0.980900409276944	0.998936170212766	1	1	0.995555555555556	0.980603448275862
tblastn_versus_dokuwiki_effectors/potnis_2011_core_effectors.versus.Xcv_DC_93-8.contig.tblastn	1	1	0.998507462686567	1	1	1	1	0.980900409276944	0.998936170212766	1	1	0.995555555555556	0.980603448275862
tblastn_versus_dokuwiki_effectors/potnis_2011_core_effectors.versus.Xcv_DC_93-9.contig.tblastn	1	1	0.998507462686567	1	1	1	1	0.980900409276944	0.998936170212766	1	1	0.995555555555556	0.980603448275862
tblastn_versus_dokuwiki_effectors/potnis_2011_core_effectors.versus.Xcv_DC_96-1.contig.tblastn	1	1	0.998507462686567	1	1	1	1	0.99181446111869	0.998936170212766	1	0.998546511627907	0.995555555555556	0.982758620689655
tblastn_versus_dokuwiki_effectors/potnis_2011_core_effectors.versus.Xcv_DC_96-2.contig.tblastn	1	1	0.998507462686567	1	1	1	1	0.99181446111869	0.998936170212766	1	0.998546511627907	0.995555555555556	0.982758620689655
tblastn_versus_dokuwiki_effectors/potnis_2011_core_effectors.versus.Xcv_DC_96-3.contig.tblastn	1	1	0.982142857142857	1	1	1	1	0.99181446111869	0.998936170212766	1	0.998546511627907	0.995555555555556	0.982758620689655
tblastn_versus_dokuwiki_effectors/potnis_2011_core_effectors.versus.Xcv_DC_96-4.contig.tblastn	1	1	0.998507462686567	1	1	1	1	0.99181446111869	0.998936170212766	1	0.998546511627907	0.995555555555556	0.982758620689655
tblastn_versus_dokuwiki_effectors/potnis_2011_core_effectors.versus.Xcv_DC_96-5.contig.tblastn	1	1	0.982142857142857	1	1	1	1	0.99181446111869	0.998936170212766	1	0.998546511627907	0.995555555555556	0.982758620689655
tblastn_versus_dokuwiki_effectors/potnis_2011_core_effectors.versus.Xcv_DC_97_P1A.contig.tblastn	1	1	0.982142857142857	1	1	1	1	0.99181446111869	0.998936170212766	1	0.998546511627907	0.995555555555556	0.982758620689655
tblastn_versus_dokuwiki_effectors/potnis_2011_core_effectors.versus.Xcv_DC_97_P2A.contig.tblastn	1	1	0.998507462686567	0	1	1	1	0.99181446111869	0.998936170212766	1	1	0.995555555555556	0.982758620689655
tblastn_versus_dokuwiki_effectors/potnis_2011_core_effectors.versus.Xcv_DC_97_P3A.contig.tblastn	1	1	0.998507462686567	0	1	1	1	0.99181446111869	0.998936170212766	1	1	0.995555555555556	0.982758620689655
tblastn_versus_dokuwiki_effectors/potnis_2011_core_effectors.versus.Xcv_DC_98_P2A.contig.tblastn	1	1	0.998507462686567	1	1	1	1	0.99181446111869	0.998936170212766	1	0.998546511627907	0.995555555555556	0.982758620689655
tblastn_versus_dokuwiki_effectors/potnis_2011_core_effectors.versus.Xcv_Sspep_92.contig.tblastn	1	1	0.998507462686567	0	1	1	1	0.99181446111869	0.998936170212766	1	1	0.995555555555556	0.982758620689655
tblastn_versus_dokuwiki_effectors/potnis_2011_core_effectors.versus.Xe173.contig.tblastn	1	1	0.982142857142857	1	1	1	1	0.99181446111869	0.998936170212766	1	0.998546511627907	0.995555555555556	0.982758620689655
tblastn_versus_dokuwiki_effectors/potnis_2011_core_effectors.versus.Xv157.contig.tblastn	0	1	0.998507462686567	1	1	1	1	0.99181446111869	0.998936170212766	1	0.998546511627907	0.995555555555556	0.982758620689655
tblastn_versus_dokuwiki_effectors/potnis_2011_core_effectors.versus.Xv_72.contig.tblastn	1	1	0.998507462686567	1	1	1	1	1	0.998936170212766	1	1	0.997777777777778	1
tblastn_versus_dokuwiki_effectors/potnis_2011_core_effectors.versus.Xv_79.contig.tblastn	1	1	0.998507462686567	1	1	1	1	1	0.998936170212766	1	1	0.997777777777778	1
