File	AvrBs1-WP_011037255.1	AvrBs2-WP_039418336.1	XopAA-WP_041855088.1	XopAK-WP_269466020.1	XopAP-WP_236504155.1	XopAU-WP_041855031.1	XopAX-WP_041854960.1	XopB-WP_039417318.1	XopBA-WP_227478587.1	XopC1-WP_011347616.1	XopD-WP_228949438.1	XopE1-WP_011345998.1	XopE2-WP_011347479.1	XopE3-WP_011052114.1	XopF1-WP_011346095.1	XopF2-WP_011348008.1	XopG1-WP_011346758.1	XopH1-WP_011345706.1	XopI1-WP_011346406.1	XopJ1-WP_011347382.1	XopJ2-WP_074052319.1	XopJ3-WP_011346137.1	XopL-WP_218498620.1	XopM-WP_011346113.1	XopN-WP_011348010.1	XopO-WP_011346566.1	XopQ-WP_011349176.1	XopS-WP_039418869.1	XopX-WP_011346212.1
tblastn_versus_dokuwiki_effectors/euroxanth_effectors_2023-10-03.versus.XCVKK-C-2.contig.tblastn	0	1	0.998546511627907	1	0.971830985915493	0.998091603053435	0	1	1	0	0.986648865153538	0.9975	1	0.966292134831461	0.982142857142857	1	0	0	1	1	0	0	0.998214285714286	0.998011928429423	0.99181446111869	0	0.982758620689655	1	1
tblastn_versus_dokuwiki_effectors/euroxanth_effectors_2023-10-03.versus.XCVKK-C-3.contig.tblastn	0	1	0.998546511627907	1	0.971830985915493	0.998091603053435	0	1	1	0	0.986648865153538	0.9975	1	0.966292134831461	0.982142857142857	1	0	0	1	1	0	0	0.998214285714286	0.998011928429423	0.99181446111869	0	0.982758620689655	1	1
tblastn_versus_dokuwiki_effectors/euroxanth_effectors_2023-10-03.versus.XCVKK-C-4.contig.tblastn	0	1	0.998546511627907	1	0.971830985915493	0.998091603053435	0	1	1	0	0.986648865153538	0.9975	1	0.966292134831461	0.982142857142857	1	0	0	1	1	0	0	0.998214285714286	0.998011928429423	0.99181446111869	0	0.982758620689655	1	1
tblastn_versus_dokuwiki_effectors/euroxanth_effectors_2023-10-03.versus.XCVKK-C-5.contig.tblastn	0	1	0.998546511627907	1	0.971830985915493	0.998091603053435	0	1	1	0	0.986648865153538	0.9975	1	0.966292134831461	0.982142857142857	1	0	0	1	1	0	0	0.998214285714286	0.998011928429423	0.99181446111869	0	0.982758620689655	1	1
tblastn_versus_dokuwiki_effectors/euroxanth_effectors_2023-10-03.versus.XVP-102.contig.tblastn	0	1	0.998546511627907	1	0.971830985915493	0.998091603053435	1	1	1	1	0.98931909212283	1	0.988826815642458	0.966292134831461	0.998507462686567	1	0	0	1	1	0	1	0.998214285714286	0.998011928429423	0.99181446111869	0.995260663507109	0.982758620689655	1	1
tblastn_versus_dokuwiki_effectors/euroxanth_effectors_2023-10-03.versus.XVP-104.contig.tblastn	0	1	0.998546511627907	1	0.971830985915493	0.998091603053435	1	1	1	1	0.98931909212283	1	0.988826815642458	0.966292134831461	0.998507462686567	1	0	0	1	1	0	1	0.998214285714286	0.998011928429423	0.99181446111869	0.995260663507109	0.982758620689655	1	1
tblastn_versus_dokuwiki_effectors/euroxanth_effectors_2023-10-03.versus.XVP-112.contig.tblastn	0	1	0.998546511627907	1	0.971830985915493	0.998091603053435	0	1	1	1	0.98931909212283	1	0.988826815642458	0.966292134831461	0.998507462686567	1	0	0	1	1	0	1	0.998214285714286	0.998011928429423	0.99181446111869	0.995260663507109	0.982758620689655	1	1
tblastn_versus_dokuwiki_effectors/euroxanth_effectors_2023-10-03.versus.XVP-128.contig.tblastn	1	1	1	1	0.971830985915493	0.998091603053435	0	1	0	1	0.994659546061415	1	1	0	0.998507462686567	1	0	1	1	1	0	1	0.998214285714286	0.998011928429423	1	0	1	1	1
tblastn_versus_dokuwiki_effectors/euroxanth_effectors_2023-10-03.versus.XVP-139.contig.tblastn	0	1	1	1	0.971830985915493	0.998091603053435	0	1	1	1	0	1	0.988826815642458	0	0.997014925373134	1	0	0	1	1	0	1	0.998214285714286	0.992047713717694	1	1	0.982758620689655	1	1
tblastn_versus_dokuwiki_effectors/euroxanth_effectors_2023-10-03.versus.XVP-155.contig.tblastn	1	1	1	1	0.971830985915493	0.998091603053435	0	1	0	1	0.994659546061415	1	1	0	0.998507462686567	1	0	1	1	1	0	1	0.998214285714286	0.998011928429423	1	0	1	1	1
tblastn_versus_dokuwiki_effectors/euroxanth_effectors_2023-10-03.versus.XVP-156.contig.tblastn	1	1	1	1	0.971830985915493	0.998091603053435	0	1	0	1	0.994659546061415	1	1	0	0.998507462686567	1	0	1	1	1	0	1	0.998214285714286	0.998011928429423	1	0	1	1	1
tblastn_versus_dokuwiki_effectors/euroxanth_effectors_2023-10-03.versus.XVP-157.contig.tblastn	1	1	1	1	0.971830985915493	0.998091603053435	0	1	0	1	0.994659546061415	1	1	0	0.998507462686567	1	0	1	1	1	0	1	0.998214285714286	0.998011928429423	1	0	1	1	1
tblastn_versus_dokuwiki_effectors/euroxanth_effectors_2023-10-03.versus.XVP-158.contig.tblastn	1	1	1	1	0.971830985915493	0.998091603053435	0	1	0	1	0.994659546061415	1	1	0	0.998507462686567	1	0	1	1	1	0	1	0.998214285714286	0.998011928429423	1	0	1	1	1
tblastn_versus_dokuwiki_effectors/euroxanth_effectors_2023-10-03.versus.XVP-160.contig.tblastn	1	1	1	1	0.971830985915493	0.998091603053435	0	1	0	1	0.994659546061415	1	1	0	0.998507462686567	1	0	1	1	1	0	1	0.998214285714286	0.998011928429423	1	0	1	1	1
tblastn_versus_dokuwiki_effectors/euroxanth_effectors_2023-10-03.versus.XVP-161.contig.tblastn	1	1	1	1	0.971830985915493	0.998091603053435	0	1	0	1	0.994659546061415	1	1	0	0.998507462686567	1	0	1	1	1	0	1	0.998214285714286	0.998011928429423	1	0	1	1	1
tblastn_versus_dokuwiki_effectors/euroxanth_effectors_2023-10-03.versus.XVP-162.contig.tblastn	1	1	1	1	0.971830985915493	0.998091603053435	0	1	0	1	0.994659546061415	1	1	0	0.998507462686567	1	0	1	1	1	0	1	0.998214285714286	0.998011928429423	1	0	1	1	1
tblastn_versus_dokuwiki_effectors/euroxanth_effectors_2023-10-03.versus.XVP-163.contig.tblastn	1	1	1	1	0.971830985915493	0.998091603053435	0	1	0	1	0.994659546061415	1	1	0	0.998507462686567	1	0	1	1	1	0	1	0.998214285714286	0.998011928429423	1	0	1	1	1
tblastn_versus_dokuwiki_effectors/euroxanth_effectors_2023-10-03.versus.XVP-164.contig.tblastn	1	1	1	1	0.971830985915493	0.998091603053435	0	1	0	1	0.994659546061415	1	1	0	0.998507462686567	1	0	1	1	1	0	1	0.998214285714286	0.998011928429423	1	0	1	1	1
tblastn_versus_dokuwiki_effectors/euroxanth_effectors_2023-10-03.versus.XVP-165.contig.tblastn	0	1	0.998546511627907	1	0.971830985915493	0.998091603053435	1	1	1	1	0.986648865153538	1	1	0.966292134831461	0.982142857142857	1	0	0	1	1	0	1	0.998214285714286	0.998011928429423	0.99181446111869	0	0.982758620689655	1	1
tblastn_versus_dokuwiki_effectors/euroxanth_effectors_2023-10-03.versus.XVP-166.contig.tblastn	0	1	0.998546511627907	1	0.971830985915493	0.998091603053435	0	1	0	1	0.987983978638184	1	1	0.966292134831461	0.982142857142857	1	0	0	1	1	0	1	0.998214285714286	0.998011928429423	0.99181446111869	0	0.982758620689655	1	1
tblastn_versus_dokuwiki_effectors/euroxanth_effectors_2023-10-03.versus.XVP-168.contig.tblastn	0	1	0.998546511627907	1	0.971830985915493	0.998091603053435	0	1	1	1	0.98931909212283	1	0.988826815642458	0.966292134831461	0.998507462686567	1	0	0	1	1	0	1	0.998214285714286	0.998011928429423	0.99181446111869	0	0.982758620689655	1	1
tblastn_versus_dokuwiki_effectors/euroxanth_effectors_2023-10-03.versus.XVP-170.contig.tblastn	1	0.998628257887517	1	1	0.971830985915493	0.998091603053435	1	1	0	1	0.994659546061415	1	1	0	0.998507462686567	1	0	1	1	1	0	1	0.998214285714286	0.998011928429423	1	1	1	1	1
tblastn_versus_dokuwiki_effectors/euroxanth_effectors_2023-10-03.versus.XVP-174.contig.tblastn	1	0.998628257887517	1	1	0.971830985915493	0.998091603053435	1	1	0	1	0.994659546061415	1	1	0	0.998507462686567	1	0	1	1	1	0	1	0.998214285714286	0.998011928429423	1	1	1	1	1
tblastn_versus_dokuwiki_effectors/euroxanth_effectors_2023-10-03.versus.XVP-178.contig.tblastn	0	1	0.998546511627907	1	0.971830985915493	0.998091603053435	0	1	1	1	0.98931909212283	1	0.988826815642458	0.966292134831461	0.998507462686567	1	0	0	1	1	0	1	0.998214285714286	0.998011928429423	0.99181446111869	0.995260663507109	0.982758620689655	1	1
tblastn_versus_dokuwiki_effectors/euroxanth_effectors_2023-10-03.versus.XVP-179.contig.tblastn	0	1	0.998546511627907	1	0.971830985915493	0.998091603053435	0	1	1	1	0.98931909212283	1	1	0.966292134831461	0.982142857142857	1	0	0	1	1	0	1	0.998214285714286	0.998011928429423	0.99181446111869	0	0.982758620689655	1	1
tblastn_versus_dokuwiki_effectors/euroxanth_effectors_2023-10-03.versus.XVP-181.contig.tblastn	0	1	0.998546511627907	1	0.971830985915493	0.998091603053435	0	1	1	1	0.98931909212283	1	1	0.966292134831461	0.982142857142857	1	0	0	1	1	0	1	0.998214285714286	0.998011928429423	0.99181446111869	0	0.982758620689655	1	1
tblastn_versus_dokuwiki_effectors/euroxanth_effectors_2023-10-03.versus.XVP-183.contig.tblastn	0	1	1	1	0.971830985915493	0.998091603053435	1	1	1	1	0.951219512195122	1	1	0	0.998507462686567	1	0	0	1	1	0	1	0.998214285714286	0.998011928429423	1	0.995260663507109	0.982758620689655	1	1
tblastn_versus_dokuwiki_effectors/euroxanth_effectors_2023-10-03.versus.XVP-187.contig.tblastn	0	1	0.998546511627907	1	0.971830985915493	0.998091603053435	0	1	1	1	0.98931909212283	1	0.988826815642458	0.966292134831461	0.998507462686567	1	0	0	1	1	0	0.997319034852547	0.998214285714286	0.998011928429423	0.99181446111869	0.995260663507109	0.982758620689655	1	1
tblastn_versus_dokuwiki_effectors/euroxanth_effectors_2023-10-03.versus.XVP-189.contig.tblastn	0	1	0.998546511627907	1	0.971830985915493	0.998091603053435	1	1	1	1	0.986648865153538	1	1	0.966292134831461	0.982142857142857	1	0	0	1	1	0	1	0.998214285714286	0.998011928429423	0.99181446111869	0	0.982758620689655	1	1
tblastn_versus_dokuwiki_effectors/euroxanth_effectors_2023-10-03.versus.XVP-192.contig.tblastn	0	1	0.998546511627907	1	0.971830985915493	0.998091603053435	0	1	1	1	0.994659546061415	1	1	0.966292134831461	0.982142857142857	1	0	0	1	1	0	1	0.998214285714286	0.998011928429423	0.99181446111869	0	0.982758620689655	1	1
tblastn_versus_dokuwiki_effectors/euroxanth_effectors_2023-10-03.versus.XVP-194.contig.tblastn	0	1	1	1	0.971830985915493	0.998091603053435	0	1	1	1	0	1	0.988826815642458	0	0.997014925373134	1	0	0	1	1	0	1	0.998214285714286	0.992047713717694	1	1	0.982758620689655	1	1
tblastn_versus_dokuwiki_effectors/euroxanth_effectors_2023-10-03.versus.XVP-195.contig.tblastn	0	1	1	1	0.971830985915493	0.998091603053435	0	1	1	1	0	1	0.988826815642458	0	0.997014925373134	1	0	0	1	1	0	1	0.998214285714286	0.992047713717694	1	1	0.982758620689655	1	1
tblastn_versus_dokuwiki_effectors/euroxanth_effectors_2023-10-03.versus.XVP-207.contig.tblastn	0	1	1	1	0.971830985915493	0.998091603053435	0	1	1	1	0	1	0.997206703910615	0.966292134831461	0.998507462686567	1	0	0	1	1	0	0.997319034852547	0.998214285714286	0.998011928429423	1	0	0.982758620689655	1	1
tblastn_versus_dokuwiki_effectors/euroxanth_effectors_2023-10-03.versus.XVP-216.contig.tblastn	0	1	0.998546511627907	1	0.971830985915493	0.998091603053435	0	1	1	0.998800959232614	0.994659546061415	1	1	0.966292134831461	0.982142857142857	1	0	0	1	1	0	1	0.998214285714286	0.998011928429423	0.99181446111869	0	0.982758620689655	1	1
tblastn_versus_dokuwiki_effectors/euroxanth_effectors_2023-10-03.versus.XVP-220.contig.tblastn	0	1	0.998546511627907	1	0.971830985915493	0.998091603053435	0	1	1	0.998800959232614	0.994659546061415	1	1	0.966292134831461	0.982142857142857	1	0	0	1	1	0	1	0.998214285714286	0.998011928429423	0.99181446111869	0	0.982758620689655	1	1
tblastn_versus_dokuwiki_effectors/euroxanth_effectors_2023-10-03.versus.XVP-222.contig.tblastn	0	1	1	1	0.971830985915493	0.998091603053435	0	1	0	1	0.951219512195122	1	1	0	0.998507462686567	1	0	0	1	1	0	1	0.998214285714286	0.998011928429423	1	0.995260663507109	0.982758620689655	1	1
tblastn_versus_dokuwiki_effectors/euroxanth_effectors_2023-10-03.versus.XVP-224.contig.tblastn	0	1	0.998546511627907	1	0.971830985915493	0.998091603053435	0	1	1	1	0.994659546061415	1	1	0.966292134831461	0.982142857142857	1	0	0	1	1	0	1	0.998214285714286	0.998011928429423	0.99181446111869	0	0.982758620689655	1	1
tblastn_versus_dokuwiki_effectors/euroxanth_effectors_2023-10-03.versus.XVP-226.contig.tblastn	0	1	0.998546511627907	1	0.971830985915493	0.998091603053435	0	1	1	1	0.987983978638184	1	1	0.966292134831461	0.982142857142857	1	0	0	1	1	0	0	0.998214285714286	0.998011928429423	0.99181446111869	0	0.982758620689655	1	1
tblastn_versus_dokuwiki_effectors/euroxanth_effectors_2023-10-03.versus.XVP-228.contig.tblastn	0	1	0.998546511627907	1	0.971830985915493	0.998091603053435	0	1	1	1	0.987983978638184	1	1	0.966292134831461	0.982142857142857	1	0	0	1	1	0	0	0.998214285714286	0.998011928429423	0.99181446111869	0	0.982758620689655	1	1
tblastn_versus_dokuwiki_effectors/euroxanth_effectors_2023-10-03.versus.XVP-232.contig.tblastn	0	1	0.998546511627907	1	0.971830985915493	0.998091603053435	0	1	0	0.998800959232614	0.987983978638184	0.9975	1	0.966292134831461	0.982142857142857	1	0	0	1	1	0	1	0.998214285714286	0.998011928429423	0.99181446111869	0	0.982758620689655	1	1
tblastn_versus_dokuwiki_effectors/euroxanth_effectors_2023-10-03.versus.XVP-234.contig.tblastn	0	1	0.998546511627907	1	0.971830985915493	0.998091603053435	0	1	0	1	0.987983978638184	0.9975	1	0.966292134831461	0.982142857142857	1	0	0	1	1	0	1	0.998214285714286	0.998011928429423	0.99181446111869	0	0.982758620689655	1	1
tblastn_versus_dokuwiki_effectors/euroxanth_effectors_2023-10-03.versus.XVP-235.contig.tblastn	0	1	0.998546511627907	1	0.971830985915493	0.998091603053435	0	1	0	0.998800959232614	0.987983978638184	0.9975	1	0.966292134831461	0.982142857142857	1	0	0	1	1	0	1	0.998214285714286	0.998011928429423	0.99181446111869	0	0.982758620689655	1	1
tblastn_versus_dokuwiki_effectors/euroxanth_effectors_2023-10-03.versus.XVP-238.contig.tblastn	0	1	0.998546511627907	1	0.971830985915493	0.998091603053435	0	1	1	0.998800959232614	0.987983978638184	1	1	0.966292134831461	0.982142857142857	1	0	0	1	1	0	1	0.998214285714286	0.998011928429423	0.99181446111869	0	0.982758620689655	1	1
tblastn_versus_dokuwiki_effectors/euroxanth_effectors_2023-10-03.versus.XVP-240.contig.tblastn	0	1	0.998546511627907	1	0.971830985915493	0.998091603053435	0	1	1	1	0.991989319092123	1	1	0.966292134831461	0.982142857142857	1	0	0	1	1	0	0	0.998214285714286	0.998011928429423	0.99181446111869	0	0.982758620689655	1	1
tblastn_versus_dokuwiki_effectors/euroxanth_effectors_2023-10-03.versus.XVP-242.contig.tblastn	0	1	0.998546511627907	1	0.971830985915493	0.998091603053435	1	1	1	1	0.994659546061415	1	1	0.966292134831461	0.982142857142857	1	0	0	1	1	0	1	0.998214285714286	0.998011928429423	0.99181446111869	0	0.982758620689655	1	1
tblastn_versus_dokuwiki_effectors/euroxanth_effectors_2023-10-03.versus.XVP-25.contig.tblastn	1	1	0.998546511627907	1	0.971830985915493	0.998091603053435	0	1	1	1	0.994659546061415	1	1	0.966292134831461	0.982142857142857	1	0	1	1	1	0	1	0.998214285714286	0.998011928429423	0.99181446111869	0	0.982758620689655	1	1
tblastn_versus_dokuwiki_effectors/euroxanth_effectors_2023-10-03.versus.XVP-251.contig.tblastn	0	1	0.998546511627907	1	0.971830985915493	0.998091603053435	0	1	1	1	0.992010652463382	1	1	0.966292134831461	0.982142857142857	1	0	0	1	1	0	0	0.998214285714286	0.998011928429423	0.99181446111869	0	0.982758620689655	1	1
tblastn_versus_dokuwiki_effectors/euroxanth_effectors_2023-10-03.versus.XVP-253.contig.tblastn	0	1	0.998546511627907	1	0.971830985915493	0.998091603053435	0	1	1	0.998800959232614	0.987983978638184	1	1	0.966292134831461	0.982142857142857	1	0	0	1	1	0	0	0.998214285714286	0.998011928429423	0.99181446111869	0	0.982758620689655	1	1
tblastn_versus_dokuwiki_effectors/euroxanth_effectors_2023-10-03.versus.XVP-255.contig.tblastn	0	1	0.998546511627907	1	0.971830985915493	0.998091603053435	0	1	1	1	0.994659546061415	1	1	0.966292134831461	0.982142857142857	1	0	0	1	1	0	1	0.998214285714286	0.998011928429423	0.99181446111869	0	0.982758620689655	1	1
tblastn_versus_dokuwiki_effectors/euroxanth_effectors_2023-10-03.versus.XVP-257.contig.tblastn	0	1	0.998546511627907	1	0.971830985915493	0.998091603053435	0	1	1	1	0.994659546061415	1	1	0.966292134831461	0.982142857142857	1	0	0	1	1	0	1	0.998214285714286	0.998011928429423	0.99181446111869	0	0.982758620689655	1	1
tblastn_versus_dokuwiki_effectors/euroxanth_effectors_2023-10-03.versus.XVP-259.contig.tblastn	0	1	1	1	0.971830985915493	0.998091603053435	0	1	1	1	0.951219512195122	1	1	0.966292134831461	0.998507462686567	1	0	0	1	1	0	1	0.998214285714286	0.998011928429423	1	0.995260663507109	0.982758620689655	1	1
tblastn_versus_dokuwiki_effectors/euroxanth_effectors_2023-10-03.versus.XVP-262.contig.tblastn	0	1	0.998546511627907	1	0.971830985915493	0.998091603053435	1	1	1	1	0.994659546061415	1	1	0.966292134831461	0.982142857142857	1	0	0	1	1	0	1	0.998214285714286	0.998011928429423	0.99181446111869	0	0.982758620689655	1	1
tblastn_versus_dokuwiki_effectors/euroxanth_effectors_2023-10-03.versus.XVP-275.contig.tblastn	0	1	0.998546511627907	1	0.971830985915493	0.998091603053435	0	1	1	1	0.991989319092123	1	1	0.966292134831461	0.982142857142857	1	0	0	1	1	0	1	0.998214285714286	0.998011928429423	0.99181446111869	0	0.982758620689655	1	1
tblastn_versus_dokuwiki_effectors/euroxanth_effectors_2023-10-03.versus.XVP-278.contig.tblastn	0	1	1	1	0.971830985915493	0.998091603053435	0	1	1	1	0.951219512195122	1	1	0.966292134831461	0.998507462686567	1	0	0	1	1	0	1	0.998214285714286	0.998011928429423	1	0.995260663507109	0.982758620689655	1	1
tblastn_versus_dokuwiki_effectors/euroxanth_effectors_2023-10-03.versus.XVP-281.contig.tblastn	0	1	1	1	0.971830985915493	0.998091603053435	0	1	1	1	0.951219512195122	1	1	0.966292134831461	0.998507462686567	1	0	0	1	1	0	1	0.998214285714286	0.998011928429423	1	0.995260663507109	0.982758620689655	1	1
tblastn_versus_dokuwiki_effectors/euroxanth_effectors_2023-10-03.versus.XVP-285.contig.tblastn	0	1	1	1	0.971830985915493	0.998091603053435	0	1	1	1	0.951219512195122	1	1	0.966292134831461	0.998507462686567	1	0	0	1	1	0	1	0.998214285714286	0.998011928429423	1	0.995260663507109	0.982758620689655	1	1
tblastn_versus_dokuwiki_effectors/euroxanth_effectors_2023-10-03.versus.XVP-287.contig.tblastn	0	1	0.998546511627907	1	0.971830985915493	0.998091603053435	0	1	1	1	0.994659546061415	1	1	0.966292134831461	0.982142857142857	1	0	0	1	1	0	1	0.998214285714286	0.998011928429423	0.99181446111869	0	0.982758620689655	1	1
tblastn_versus_dokuwiki_effectors/euroxanth_effectors_2023-10-03.versus.XVP-290.contig.tblastn	0	1	0.998546511627907	1	0.971830985915493	0.998091603053435	0	1	1	1	0.994659546061415	1	1	0.966292134831461	0.982142857142857	1	0	0	1	1	0	1	0.998214285714286	0.998011928429423	0.99181446111869	0	0.982758620689655	1	1
tblastn_versus_dokuwiki_effectors/euroxanth_effectors_2023-10-03.versus.XVP-295.contig.tblastn	0	1	0.997093023255814	1	0.971830985915493	0.998091603053435	0	1	1	1	0.993324432576769	1	1	0.966292134831461	0.982142857142857	1	0	0	1	1	0	1	0.998214285714286	0.998011928429423	0.99181446111869	0	0.982758620689655	1	1
tblastn_versus_dokuwiki_effectors/euroxanth_effectors_2023-10-03.versus.XVP-304.contig.tblastn	1	0.998628257887517	1	1	0.971830985915493	0.998091603053435	1	1	1	1	0.994659546061415	1	1	0	0.998507462686567	1	0	1	1	1	0	1	0.998214285714286	0.998011928429423	1	1	1	1	1
tblastn_versus_dokuwiki_effectors/euroxanth_effectors_2023-10-03.versus.XVP-306.contig.tblastn	0	1	0.998546511627907	1	0.971830985915493	0.998091603053435	0	1	1	1	0.991989319092123	1	1	0.966292134831461	0.982142857142857	1	0	0	1	1	0	1	0.998214285714286	0.998011928429423	0.99181446111869	0	0.982758620689655	1	1
tblastn_versus_dokuwiki_effectors/euroxanth_effectors_2023-10-03.versus.XVP-310.contig.tblastn	0	1	0.998546511627907	1	0.971830985915493	0.998091603053435	1	1	1	1	0.994659546061415	1	1	0.966292134831461	0.982142857142857	1	0	0	1	1	0	1	0.998214285714286	0.998011928429423	0.99181446111869	0	0.982758620689655	1	1
tblastn_versus_dokuwiki_effectors/euroxanth_effectors_2023-10-03.versus.XVP-312.contig.tblastn	0	1	1	1	0.971830985915493	0.998091603053435	0	1	1	1	0.951219512195122	1	1	0.966292134831461	0.998507462686567	1	0	0	1	1	0	1	0.998214285714286	0.998011928429423	1	0.995260663507109	0.982758620689655	1	1
tblastn_versus_dokuwiki_effectors/euroxanth_effectors_2023-10-03.versus.XVP-318.contig.tblastn	0	1	1	1	0.971830985915493	0.998091603053435	0	1	0	1	0.951219512195122	1	1	0	0.998507462686567	1	0	0	1	1	0	1	0.998214285714286	0.998011928429423	1	0.995260663507109	0.982758620689655	1	1
tblastn_versus_dokuwiki_effectors/euroxanth_effectors_2023-10-03.versus.XVP-320.contig.tblastn	0	1	1	1	0.971830985915493	0.998091603053435	0	1	0	1	0.951219512195122	1	1	0	0.998507462686567	1	0	0	1	1	0	1	0.998214285714286	0.998011928429423	1	0.995260663507109	0.982758620689655	1	1
tblastn_versus_dokuwiki_effectors/euroxanth_effectors_2023-10-03.versus.XVP-40.contig.tblastn	0	1	0.998546511627907	1	0.971830985915493	0.998091603053435	0	1	1	1	0.994659546061415	1	1	0.966292134831461	0.982142857142857	1	0	0	1	1	0	1	0.998214285714286	0.998011928429423	0.99181446111869	0	0.982758620689655	1	1
tblastn_versus_dokuwiki_effectors/euroxanth_effectors_2023-10-03.versus.XVP-42.contig.tblastn	0	1	0.998546511627907	1	0.971830985915493	0.998091603053435	0	1	1	1	0.98931909212283	1	0.988826815642458	0.966292134831461	0.998507462686567	1	0	0	1	1	0	1	0.998214285714286	0.998011928429423	0.99181446111869	0.995260663507109	0.982758620689655	1	1
tblastn_versus_dokuwiki_effectors/euroxanth_effectors_2023-10-03.versus.XVP-51.contig.tblastn	0	1	0.998546511627907	1	0.971830985915493	0.998091603053435	0	1	1	1	0.98931909212283	1	0.988826815642458	0.966292134831461	0.998507462686567	1	0	0	1	1	0	1	0.998214285714286	0.998011928429423	0.99181446111869	0.995260663507109	0.982758620689655	1	1
tblastn_versus_dokuwiki_effectors/euroxanth_effectors_2023-10-03.versus.XVP-56.contig.tblastn	0	1	0.998546511627907	1	0.971830985915493	0.998091603053435	0	1	1	1	0.986648865153538	1	0	0.966292134831461	0.982142857142857	1	0	0	1	1	0	1	0.998214285714286	0.998011928429423	0.99181446111869	0	0.982758620689655	1	1
tblastn_versus_dokuwiki_effectors/euroxanth_effectors_2023-10-03.versus.XVP-66.contig.tblastn	0	1	0.998546511627907	1	0.971830985915493	0.998091603053435	0	1	1	1	0.98931909212283	1	0.988826815642458	0.966292134831461	0.998507462686567	1	0	0	1	1	0	1	0.998214285714286	0.998011928429423	0.99181446111869	0.995260663507109	0.982758620689655	1	1
tblastn_versus_dokuwiki_effectors/euroxanth_effectors_2023-10-03.versus.XVP-71.contig.tblastn	0	1	0.998546511627907	1	0.971830985915493	0.998091603053435	0	1	1	1	0.98931909212283	1	0.988826815642458	0.966292134831461	0.998507462686567	1	0	0	1	1	0	1	0.998214285714286	0.998011928429423	0.99181446111869	0.995260663507109	0.982758620689655	1	1
tblastn_versus_dokuwiki_effectors/euroxanth_effectors_2023-10-03.versus.XVP-77.contig.tblastn	0	1	0.998546511627907	1	0.971830985915493	0.998091603053435	0	1	1	1	0.98931909212283	1	0.988826815642458	0.966292134831461	0.998507462686567	1	0	0	1	1	0	1	0.998214285714286	0.998011928429423	0.99181446111869	0.995260663507109	0.982758620689655	1	1
tblastn_versus_dokuwiki_effectors/euroxanth_effectors_2023-10-03.versus.XVP-81.contig.tblastn	0	1	0.998546511627907	1	0.971830985915493	0.998091603053435	0	1	1	1	0.98931909212283	1	0.988826815642458	0.966292134831461	0.998507462686567	1	0	0	1	1	0	1	0.998214285714286	0.998011928429423	0.99181446111869	0.995260663507109	0.982758620689655	1	1
tblastn_versus_dokuwiki_effectors/euroxanth_effectors_2023-10-03.versus.XVP-82.contig.tblastn	0	1	0.998546511627907	1	0.971830985915493	0.998091603053435	1	1	1	1	0.98931909212283	1	0.988826815642458	0.966292134831461	0.998507462686567	1	0	0	1	1	0	1	0.998214285714286	0.998011928429423	0.99181446111869	0.995260663507109	0.982758620689655	1	1
tblastn_versus_dokuwiki_effectors/euroxanth_effectors_2023-10-03.versus.XVP-88.contig.tblastn	0	1	1	1	0.971830985915493	0.998091603053435	0	1	1	1	0	1	0.988826815642458	0	0.997014925373134	1	0	0	1	1	0	1	0.998214285714286	0.992047713717694	1	1	0.982758620689655	1	1
tblastn_versus_dokuwiki_effectors/euroxanth_effectors_2023-10-03.versus.XVP-91.contig.tblastn	1	1	0.998546511627907	1	0.971830985915493	0.99618320610687	1	1	1	1	0.994659546061415	1	1	0.966292134831461	0.982142857142857	1	0	1	1	1	0	1	0.998214285714286	0.998011928429423	0.99181446111869	0	0.982758620689655	1	1
tblastn_versus_dokuwiki_effectors/euroxanth_effectors_2023-10-03.versus.XVP-96.contig.tblastn	1	0.998628257887517	1	1	0.971830985915493	0.998091603053435	1	1	0	1	0.994659546061415	1	1	0	0.998507462686567	1	0	1	1	1	0	1	0.998214285714286	0.998011928429423	1	1	1	1	1
tblastn_versus_dokuwiki_effectors/euroxanth_effectors_2023-10-03.versus.XVP-99.contig.tblastn	0	1	0.998546511627907	1	0.971830985915493	0.998091603053435	0	1	1	1	0.98931909212283	1	0.988826815642458	0.966292134831461	0.998507462686567	1	0	0	1	1	0	1	0.998214285714286	0.998011928429423	0.99181446111869	0.995260663507109	0.982758620689655	1	1
tblastn_versus_dokuwiki_effectors/euroxanth_effectors_2023-10-03.versus.XVP26.contig.tblastn	0	1	1	1	0.971830985915493	0.998091603053435	0	1	0	1	0.993324432576769	1	0.988826815642458	0	0.998507462686567	1	0	0	1	1	0	1	0.998214285714286	0.998011928429423	1	1	0.982758620689655	1	0.998565279770445
tblastn_versus_dokuwiki_effectors/euroxanth_effectors_2023-10-03.versus.Xcv_DC_93-6.contig.tblastn	0	1	0.998546511627907	1	0.971830985915493	0.998091603053435	0	1	1	1	0.98931909212283	1	0.988826815642458	0.966292134831461	0.998507462686567	1	0	0	1	1	0	1	0.998214285714286	0.998011928429423	0.99181446111869	0.995260663507109	0.982758620689655	1	1
