[2025-08-19 14:09:22] INFO: CheckM v1.2.4
[2025-08-19 14:09:22] INFO: checkm qa --out_format 6 checkm_out/Xanthomonas.ms checkm_out
[2025-08-19 14:09:22] INFO: CheckM data: /data/djs217/miniconda3/envs/checkm_env/checkm_data
[2025-08-19 14:09:22] INFO: [CheckM - qa] Tabulating genome statistics.
[2025-08-19 14:09:22] INFO: Calculating AAI between multi-copy marker genes.
[2025-08-19 14:09:23] INFO: Reading HMM info from file.
[2025-08-19 14:09:24] INFO: Parsing HMM hits to marker genes:
Bin Id	Marker Id	Gene Ids
GCA_020880415.1_ASM2088041v1_genomic	PF01895.14	JAJIUJ010000038.1_108,JAJIUJ010000089.1_25
GCA_020880435.1_ASM2088043v1_genomic	TIGR00974	JAJIUH010000025.1_14,JAJIUH010000080.1_18
GCA_020880435.1_ASM2088043v1_genomic	TIGR02138	JAJIUH010000025.1_15,JAJIUH010000080.1_17
GCA_020880435.1_ASM2088043v1_genomic	TIGR00972	JAJIUH010000025.1_13,JAJIUH010000080.1_19
GCA_020880435.1_ASM2088043v1_genomic	PF00308.13	JAJIUH010000047.1_57,JAJIUH010000066.1_25
GCA_020880435.1_ASM2088043v1_genomic	PF07732.10	JAJIUH010000080.1_45,JAJIUH010000127.1_6
GCA_020880435.1_ASM2088043v1_genomic	PF00394.17	JAJIUH010000080.1_45,JAJIUH010000127.1_6
GCA_020880435.1_ASM2088043v1_genomic	PF01895.14	JAJIUH010000025.1_12,JAJIUH010000080.1_20
GCA_020880575.1_ASM2088057v1_genomic	PF00308.13	JAJIVT010000037.1_91,JAJIVT010000088.1_58
GCA_020880635.1_ASM2088063v1_genomic	PF05496.7	JAJIVS010000035.1_47,JAJIVS010000046.1_96
GCA_020880635.1_ASM2088063v1_genomic	PF00308.13	JAJIVS010000038.1_8,JAJIVS010000076.1_59
GCA_020880635.1_ASM2088063v1_genomic	PF08546.6	JAJIVS010000040.1_1,JAJIVS010000060.1_1
GCA_020880835.1_ASM2088083v1_genomic	PF00308.13	JAJIWH010000034.1_8,JAJIWH010000081.1_59
GCA_020880855.1_ASM2088085v1_genomic	PF00308.13	JAJIVV010000048.1_8,JAJIVV010000106.1_58
GCA_020880895.1_ASM2088089v1_genomic	PF05496.7	JAJIVU010000037.1_96,JAJIVU010000070.1_29
GCA_020880895.1_ASM2088089v1_genomic	PF00308.13	JAJIVU010000036.1_8,JAJIVU010000072.1_58
GCA_028598835.1_ASM2859883v1_genomic	PF00308.13	JAQRDX010000001.1_59,JAQRDX010000002.1_64
GCA_028598895.1_ASM2859889v1_genomic	PF05496.7	JAQRDZ010000002.1_79,JAQRDZ010000004.1_190
GCA_028598895.1_ASM2859889v1_genomic	PF00308.13	JAQRDZ010000001.1_59,JAQRDZ010000002.1_250
GCA_028599415.1_ASM2859941v1_genomic	PF05496.7	JAQRDU010000002.1_235,JAQRDU010000003.1_190
GCA_028599415.1_ASM2859941v1_genomic	PF00308.13	JAQRDU010000001.1_59,JAQRDU010000002.1_64
GCA_028599425.1_ASM2859942v1_genomic	PF00308.13	JAQRDV010000001.1_59,JAQRDV010000002.1_251
GCA_030345955.2_ASM3034595v2_genomic	PF00308.13	JAUALK020000001.1_229,JAUALK020000003.1_320
GCA_030345975.2_ASM3034597v2_genomic	PF00308.13	JAUALM020000001.1_230,JAUALM020000002.1_58
GCA_030345985.2_ASM3034598v2_genomic	PF00308.13	JAUALL020000001.1_251,JAUALL020000003.1_319
GCA_033548465.1_ASM3354846v1_genomic	PF00308.13	JAWUDV010000001.1_126,JAWUDV010000015.1_60
GCA_033548465.1_ASM3354846v1_genomic	PF00515.23	JAWUDV010000015.1_67,JAWUDV010000016.1_64
GCA_033548475.1_ASM3354847v1_genomic	PF00308.13	JAWUDU010000001.1_230,JAWUDU010000013.1_59
GCA_033548515.1_ASM3354851v1_genomic	PF05496.7	JAWUDW010000001.1_402,JAWUDW010000004.1_191
GCA_033548515.1_ASM3354851v1_genomic	PF00308.13	JAWUDW010000001.1_231,JAWUDW010000002.1_59
GCA_033548535.1_ASM3354853v1_genomic	PF00308.13	JAWUDR010000001.1_230,JAWUDR010000013.1_59
GCA_033548565.1_ASM3354856v1_genomic	PF00308.13	JAWUDQ010000001.1_230,JAWUDQ010000012.1_59
GCA_033548575.1_ASM3354857v1_genomic	PF00308.13	JAWUDS010000002.1_231,JAWUDS010000014.1_60
GCA_040202735.2_ASM4020273v2_genomic	TIGR00974	CP167827.1_1611,CP167828.1_126
GCA_040202735.2_ASM4020273v2_genomic	TIGR02138	CP167827.1_1612,CP167828.1_127
GCA_040202735.2_ASM4020273v2_genomic	TIGR00972	CP167827.1_1610,CP167828.1_125
GCA_040202735.2_ASM4020273v2_genomic	PF00308.13	CP167827.1_1,CP167827.1_2956
GCA_040202735.2_ASM4020273v2_genomic	PF07732.10	CP167827.1_3592,CP167828.1_99
GCA_040202735.2_ASM4020273v2_genomic	PF00394.17	CP167827.1_3592,CP167828.1_99
GCA_040202735.2_ASM4020273v2_genomic	PF01895.14	CP167827.1_1609,CP167828.1_124
[2025-08-19 14:09:38] INFO: { Current stage: 0:00:15.888 || Total: 0:00:15.888 }
