[2025-08-19 14:09:05] INFO: CheckM v1.2.4
[2025-08-19 14:09:05] INFO: checkm qa --out_format 5 checkm_out/Xanthomonas.ms checkm_out
[2025-08-19 14:09:05] INFO: CheckM data: /data/djs217/miniconda3/envs/checkm_env/checkm_data
[2025-08-19 14:09:05] INFO: [CheckM - qa] Tabulating genome statistics.
[2025-08-19 14:09:05] INFO: Calculating AAI between multi-copy marker genes.
[2025-08-19 14:09:05] INFO: Reading HMM info from file.
[2025-08-19 14:09:07] INFO: Parsing HMM hits to marker genes:
Bin Id	Marker Id	Gene Id
GCA_020879415.1_ASM2087941v1_genomic	PF00113.17	JAJITJ010000031.1_55
GCA_020879415.1_ASM2087941v1_genomic	PF03952.11	JAJITJ010000031.1_55
GCA_020879415.1_ASM2087941v1_genomic	PF12607.3	JAJITJ010000058.1_113
GCA_020879415.1_ASM2087941v1_genomic	PF00466.15	JAJITJ010000067.1_6
GCA_020879415.1_ASM2087941v1_genomic	PF10679.4	JAJITJ010000068.1_81
GCA_020879415.1_ASM2087941v1_genomic	PF01219.14	JAJITJ010000047.1_61
GCA_020879415.1_ASM2087941v1_genomic	PF13828.1	JAJITJ010000087.1_30
GCA_020879415.1_ASM2087941v1_genomic	PF04166.7	JAJITJ010000047.1_49
GCA_020879415.1_ASM2087941v1_genomic	PF02036.12	JAJITJ010000112.1_47
GCA_020879415.1_ASM2087941v1_genomic	PF00453.13	JAJITJ010000044.1_55
GCA_020879415.1_ASM2087941v1_genomic	PF07486.7	JAJITJ010000056.1_75
GCA_020879415.1_ASM2087941v1_genomic	PF09839.4	JAJITJ010000050.1_6
GCA_020879415.1_ASM2087941v1_genomic	PF05690.9	JAJITJ010000046.1_5
GCA_020879415.1_ASM2087941v1_genomic	PF05166.8	JAJITJ010000043.1_60
GCA_020879415.1_ASM2087941v1_genomic	PF02911.13	JAJITJ010000064.1_90
GCA_020879415.1_ASM2087941v1_genomic	PF13710.1	JAJITJ010000027.1_18
GCA_020879415.1_ASM2087941v1_genomic	PF03379.8	JAJITJ010000088.1_46
GCA_020879415.1_ASM2087941v1_genomic	PF00347.18	JAJITJ010000056.1_97
GCA_020879415.1_ASM2087941v1_genomic	PF02575.11	JAJITJ010000080.1_9
GCA_020879415.1_ASM2087941v1_genomic	PF05164.8	JAJITJ010000091.1_55
GCA_020879415.1_ASM2087941v1_genomic	PF00731.15	JAJITJ010000044.1_94
GCA_020879415.1_ASM2087941v1_genomic	PF02580.11	JAJITJ010000064.1_79
GCA_020879415.1_ASM2087941v1_genomic	PF03740.8	JAJITJ010000113.1_23
GCA_020879415.1_ASM2087941v1_genomic	PF03994.9	JAJITJ010000068.1_82
GCA_020879415.1_ASM2087941v1_genomic	PF03610.11	JAJITJ010000068.1_111
GCA_020879415.1_ASM2087941v1_genomic	PF00625.16	JAJITJ010000091.1_42
GCA_020879415.1_ASM2087941v1_genomic	PF00825.13	JAJITJ010000113.1_9
GCA_020879415.1_ASM2087941v1_genomic	PF03652.10	JAJITJ010000012.1_21
GCA_020879415.1_ASM2087941v1_genomic	PF01668.13	JAJITJ010000033.1_17
GCA_020879415.1_ASM2087941v1_genomic	PF02674.11	JAJITJ010000056.1_53
GCA_020879415.1_ASM2087941v1_genomic	PF00545.15	JAJITJ010000088.1_105
GCA_020879415.1_ASM2087941v1_genomic	PF04066.8	JAJITJ010000058.1_74
GCA_020879415.1_ASM2087941v1_genomic	PF01967.16	JAJITJ010000056.1_8
GCA_020879415.1_ASM2087941v1_genomic	PF07555.8	JAJITJ010000043.1_181
GCA_020879415.1_ASM2087941v1_genomic	PF03618.9	JAJITJ010000109.1_45
GCA_020879415.1_ASM2087941v1_genomic	PF13720.1	JAJITJ010000099.1_32
GCA_020879415.1_ASM2087941v1_genomic	PF06508.8	JAJITJ010000066.1_32
GCA_020879415.1_ASM2087941v1_genomic	PF00861.17	JAJITJ010000056.1_96
GCA_020879415.1_ASM2087941v1_genomic	PF13835.1	JAJITJ010000011.1_34
GCA_020879415.1_ASM2087941v1_genomic	PF08014.6	JAJITJ010000081.1_3
GCA_020879415.1_ASM2087941v1_genomic	PF00781.19	JAJITJ010000058.1_58
GCA_020879415.1_ASM2087941v1_genomic	PF00902.13	JAJITJ010000040.1_78
GCA_020879415.1_ASM2087941v1_genomic	PF04962.7	JAJITJ010000113.1_153
GCA_020879415.1_ASM2087941v1_genomic	PF02547.10	JAJITJ010000054.1_2
GCA_020879415.1_ASM2087941v1_genomic	PF01371.14	JAJITJ010000089.1_101
GCA_020879415.1_ASM2087941v1_genomic	PF00119.15	JAJITJ010000085.1_20
GCA_020879415.1_ASM2087941v1_genomic	PF05494.7	JAJITJ010000082.1_24
GCA_020879415.1_ASM2087941v1_genomic	PF00215.19	JAJITJ010000028.1_13
GCA_020879415.1_ASM2087941v1_genomic	PF00121.13	JAJITJ010000044.1_120
GCA_020879415.1_ASM2087941v1_genomic	PF03776.9	JAJITJ010000009.1_26
GCA_020879415.1_ASM2087941v1_genomic	PF03349.11	JAJITJ010000113.1_30
GCA_020879415.1_ASM2087941v1_genomic	PF00923.14	JAJITJ010000047.1_13
GCA_020879415.1_ASM2087941v1_genomic	PF01259.13	JAJITJ010000058.1_62
GCA_020879415.1_ASM2087941v1_genomic	PF04364.8	JAJITJ010000053.1_69
GCA_020879415.1_ASM2087941v1_genomic	PF03966.11	JAJITJ010000044.1_95
GCA_020879415.1_ASM2087941v1_genomic	PF04305.9	JAJITJ010000056.1_51
GCA_020879415.1_ASM2087941v1_genomic	PF02075.12	JAJITJ010000066.1_45
GCA_020879415.1_ASM2087941v1_genomic	PF00828.14	JAJITJ010000056.1_93
GCA_020879415.1_ASM2087941v1_genomic	PF03853.10	JAJITJ010000088.1_126
GCA_020879415.1_ASM2087941v1_genomic	PF01329.14	JAJITJ010000030.1_9
GCA_020879485.1_ASM2087948v1_genomic	TIGR01258	JAJITV010000082.1_9
GCA_020879485.1_ASM2087948v1_genomic	TIGR01262	JAJITV010000007.1_21
GCA_020879485.1_ASM2087948v1_genomic	TIGR01418	JAJITV010000018.1_44
GCA_020879485.1_ASM2087948v1_genomic	TIGR02204	JAJITV010000035.1_22
GCA_020879485.1_ASM2087948v1_genomic	TIGR00974	JAJITV010000035.1_65
GCA_020879485.1_ASM2087948v1_genomic	TIGR00974	JAJITV010000098.1_23
GCA_020879485.1_ASM2087948v1_genomic	TIGR00233	JAJITV010000054.1_65
GCA_020879485.1_ASM2087948v1_genomic	TIGR03558	JAJITV010000042.1_68
GCA_020879485.1_ASM2087948v1_genomic	TIGR00713	JAJITV010000104.1_64
GCA_020879485.1_ASM2087948v1_genomic	TIGR00962	JAJITV010000100.1_16
GCA_020879485.1_ASM2087948v1_genomic	TIGR00539	JAJITV010000104.1_47
GCA_020879485.1_ASM2087948v1_genomic	TIGR00186	JAJITV010000035.1_59
GCA_020879485.1_ASM2087948v1_genomic	TIGR03838	JAJITV010000101.1_118
GCA_020879485.1_ASM2087948v1_genomic	TIGR00676	JAJITV010000025.1_18
GCA_020879485.1_ASM2087948v1_genomic	TIGR01667	JAJITV010000105.1_21
GCA_020879485.1_ASM2087948v1_genomic	TIGR00422	JAJITV010000007.1_68
GCA_020879485.1_ASM2087948v1_genomic	TIGR01854	JAJITV010000008.1_31
GCA_020879485.1_ASM2087948v1_genomic	TIGR01142	JAJITV010000010.1_13
GCA_020879485.1_ASM2087948v1_genomic	TIGR02457	JAJITV010000041.1_70
GCA_020879485.1_ASM2087948v1_genomic	TIGR01473	JAJITV010000126.1_41
GCA_020879485.1_ASM2087948v1_genomic	TIGR03594	JAJITV010000064.1_84
GCA_020879485.1_ASM2087948v1_genomic	TIGR01981	JAJITV010000031.1_2
GCA_020879485.1_ASM2087948v1_genomic	TIGR02168	JAJITV010000035.1_113
GCA_020879485.1_ASM2087948v1_genomic	TIGR02071	JAJITV010000092.1_5
GCA_020879485.1_ASM2087948v1_genomic	TIGR00987	JAJITV010000113.1_63
GCA_020879485.1_ASM2087948v1_genomic	TIGR01085	JAJITV010000025.1_2
GCA_020879485.1_ASM2087948v1_genomic	TIGR01824	JAJITV010000058.1_18
GCA_020879485.1_ASM2087948v1_genomic	TIGR01490	JAJITV010000088.1_41
GCA_020879485.1_ASM2087948v1_genomic	TIGR00020	JAJITV010000065.1_48
GCA_020879485.1_ASM2087948v1_genomic	TIGR00174	JAJITV010000042.1_40
GCA_020879485.1_ASM2087948v1_genomic	TIGR01855	JAJITV010000044.1_16
GCA_020879485.1_ASM2087948v1_genomic	TIGR00438	JAJITV010000042.1_43
GCA_020879485.1_ASM2087948v1_genomic	TIGR01974	JAJITV010000113.1_118
GCA_020879485.1_ASM2087948v1_genomic	TIGR01968	JAJITV010000010.1_25
GCA_020879485.1_ASM2087948v1_genomic	TIGR00577	JAJITV010000039.1_1
GCA_020879485.1_ASM2087948v1_genomic	TIGR01701	JAJITV010000091.1_18
GCA_020879485.1_ASM2087948v1_genomic	TIGR00988	JAJITV010000101.1_19
GCA_020879485.1_ASM2087948v1_genomic	TIGR01207	JAJITV010000007.1_44
GCA_020879485.1_ASM2087948v1_genomic	TIGR02796	JAJITV010000092.1_38
GCA_020879485.1_ASM2087948v1_genomic	TIGR00552	JAJITV010000097.1_8
GCA_020879485.1_ASM2087948v1_genomic	TIGR02479	JAJITV010000064.1_176
GCA_020879485.1_ASM2087948v1_genomic	TIGR02515	JAJITV010000104.1_28
GCA_020879485.1_ASM2087948v1_genomic	TIGR02802	JAJITV010000092.1_34
GCA_020879485.1_ASM2087948v1_genomic	TIGR01161	JAJITV010000113.1_104
GCA_020879485.1_ASM2087948v1_genomic	TIGR01062	JAJITV010000088.1_100
GCA_020879485.1_ASM2087948v1_genomic	TIGR01123	JAJITV010000084.1_8
GCA_020879485.1_ASM2087948v1_genomic	TIGR00971	JAJITV010000008.1_49
GCA_020879485.1_ASM2087948v1_genomic	TIGR03818	JAJITV010000063.1_12
GCA_020879485.1_ASM2087948v1_genomic	TIGR02492	JAJITV010000064.1_130
GCA_020879485.1_ASM2087948v1_genomic	TIGR02282	JAJITV010000079.1_83
GCA_020879485.1_ASM2087948v1_genomic	TIGR02499	JAJITV010000085.1_56
GCA_020879485.1_ASM2087948v1_genomic	TIGR01656	JAJITV010000044.1_15
GCA_020879485.1_ASM2087948v1_genomic	TIGR02550	JAJITV010000064.1_131
GCA_020879485.1_ASM2087948v1_genomic	TIGR01051	JAJITV010000060.1_106
GCA_020879485.1_ASM2087948v1_genomic	TIGR00879	JAJITV010000017.1_2
GCA_020879485.1_ASM2087948v1_genomic	TIGR00227	JAJITV010000079.1_6
GCA_020879485.1_ASM2087948v1_genomic	TIGR00175	JAJITV010000008.1_21
GCA_020879485.1_ASM2087948v1_genomic	TIGR02138	JAJITV010000035.1_66
GCA_020879485.1_ASM2087948v1_genomic	TIGR02138	JAJITV010000098.1_22
GCA_020879485.1_ASM2087948v1_genomic	TIGR00784	JAJITV010000014.1_21
GCA_020879485.1_ASM2087948v1_genomic	TIGR02088	JAJITV010000008.1_21
GCA_020879485.1_ASM2087948v1_genomic	TIGR01966	JAJITV010000104.1_44
GCA_020879485.1_ASM2087948v1_genomic	TIGR02140	JAJITV010000008.1_47
GCA_020879485.1_ASM2087948v1_genomic	TIGR01942	JAJITV010000017.1_7
GCA_020879485.1_ASM2087948v1_genomic	TIGR01499	JAJITV010000008.1_38
GCA_020879485.1_ASM2087948v1_genomic	TIGR02795	JAJITV010000092.1_33
GCA_020879485.1_ASM2087948v1_genomic	TIGR00261	JAJITV010000101.1_27
GCA_020879485.1_ASM2087948v1_genomic	TIGR01139	JAJITV010000118.1_11
GCA_020879485.1_ASM2087948v1_genomic	TIGR00653	JAJITV010000041.1_117
GCA_020879485.1_ASM2087948v1_genomic	TIGR00238	JAJITV010000101.1_99
GCA_020879485.1_ASM2087948v1_genomic	TIGR01039	JAJITV010000100.1_14
GCA_020879485.1_ASM2087948v1_genomic	TIGR01298	JAJITV010000035.1_61
GCA_020879485.1_ASM2087948v1_genomic	TIGR01474	JAJITV010000085.1_31
GCA_020879485.1_ASM2087948v1_genomic	TIGR01510	JAJITV010000107.1_15
GCA_020879485.1_ASM2087948v1_genomic	TIGR00171	JAJITV010000111.1_21
GCA_020879485.1_ASM2087948v1_genomic	TIGR01072	JAJITV010000089.1_81
GCA_020879485.1_ASM2087948v1_genomic	TIGR01091	JAJITV010000107.1_9
GCA_020879485.1_ASM2087948v1_genomic	TIGR00118	JAJITV010000111.1_16
GCA_020879485.1_ASM2087948v1_genomic	TIGR02799	JAJITV010000092.1_39
GCA_020879485.1_ASM2087948v1_genomic	TIGR01196	JAJITV010000018.1_73
GCA_020879485.1_ASM2087948v1_genomic	TIGR02842	JAJITV010000033.1_28
GCA_020879485.1_ASM2087948v1_genomic	TIGR04120	JAJITV010000094.1_6
GCA_020879485.1_ASM2087948v1_genomic	TIGR02801	JAJITV010000092.1_37
GCA_020879485.1_ASM2087948v1_genomic	TIGR00515	JAJITV010000011.1_4
GCA_020879485.1_ASM2087948v1_genomic	TIGR01102	JAJITV010000085.1_47
GCA_020879485.1_ASM2087948v1_genomic	TIGR00966	JAJITV010000006.1_3
GCA_020879485.1_ASM2087948v1_genomic	TIGR01798	JAJITV010000104.1_35
GCA_020879485.1_ASM2087948v1_genomic	TIGR02034	JAJITV010000074.1_7
GCA_020879485.1_ASM2087948v1_genomic	TIGR01754	JAJITV010000054.1_6
GCA_020879485.1_ASM2087948v1_genomic	TIGR00737	JAJITV010000025.1_43
GCA_020879485.1_ASM2087948v1_genomic	TIGR01666	JAJITV010000105.1_21
GCA_020879485.1_ASM2087948v1_genomic	TIGR01806	JAJITV010000100.1_12
GCA_020879485.1_ASM2087948v1_genomic	TIGR04122	JAJITV010000094.1_4
GCA_020879485.1_ASM2087948v1_genomic	TIGR00457	JAJITV010000035.1_108
GCA_020879485.1_ASM2087948v1_genomic	TIGR02041	JAJITV010000074.1_10
GCA_020879485.1_ASM2087948v1_genomic	TIGR02516	JAJITV010000085.1_60
GCA_020879485.1_ASM2087948v1_genomic	TIGR02333	JAJITV010000058.1_9
GCA_020879485.1_ASM2087948v1_genomic	TIGR01256	JAJITV010000104.1_6
GCA_020879485.1_ASM2087948v1_genomic	TIGR00560	JAJITV010000004.1_11
GCA_020879485.1_ASM2087948v1_genomic	TIGR01683	JAJITV010000056.1_4
GCA_020879485.1_ASM2087948v1_genomic	TIGR00392	JAJITV010000033.1_33
GCA_020879485.1_ASM2087948v1_genomic	TIGR01691	JAJITV010000044.1_22
GCA_020879485.1_ASM2087948v1_genomic	TIGR02966	JAJITV010000008.1_26
GCA_020879485.1_ASM2087948v1_genomic	TIGR00154	JAJITV010000084.1_28
GCA_020879485.1_ASM2087948v1_genomic	TIGR01973	JAJITV010000113.1_123
GCA_020879485.1_ASM2087948v1_genomic	TIGR01979	JAJITV010000031.1_1
GCA_020879485.1_ASM2087948v1_genomic	TIGR01574	JAJITV010000091.1_43
GCA_020879485.1_ASM2087948v1_genomic	TIGR02108	JAJITV010000092.1_9
GCA_020879485.1_ASM2087948v1_genomic	TIGR02866	JAJITV010000126.1_50
GCA_020879485.1_ASM2087948v1_genomic	TIGR02401	JAJITV010000105.1_103
GCA_020879485.1_ASM2087948v1_genomic	TIGR00503	JAJITV010000089.1_15
GCA_020879485.1_ASM2087948v1_genomic	TIGR00589	JAJITV010000082.1_54
GCA_020879485.1_ASM2087948v1_genomic	TIGR00413	JAJITV010000079.1_82
GCA_020879485.1_ASM2087948v1_genomic	TIGR03300	JAJITV010000064.1_85
GCA_020879485.1_ASM2087948v1_genomic	TIGR01800	JAJITV010000058.1_10
GCA_020879485.1_ASM2087948v1_genomic	TIGR01048	JAJITV010000031.1_27
GCA_020879485.1_ASM2087948v1_genomic	TIGR00048	JAJITV010000064.1_89
GCA_020879485.1_ASM2087948v1_genomic	TIGR02794	JAJITV010000092.1_36
GCA_020879485.1_ASM2087948v1_genomic	TIGR02017	JAJITV010000035.1_125
GCA_020879485.1_ASM2087948v1_genomic	TIGR00831	JAJITV010000060.1_3
GCA_020879485.1_ASM2087948v1_genomic	TIGR01496	JAJITV010000042.1_41
GCA_020879485.1_ASM2087948v1_genomic	TIGR03804	JAJITV010000088.1_94
GCA_020879485.1_ASM2087948v1_genomic	TIGR00639	JAJITV010000061.1_3
GCA_020879485.1_ASM2087948v1_genomic	TIGR01224	JAJITV010000035.1_127
GCA_020879485.1_ASM2087948v1_genomic	TIGR01246	JAJITV010000088.1_92
GCA_020879485.1_ASM2087948v1_genomic	TIGR01133	JAJITV010000025.1_6
GCA_020879485.1_ASM2087948v1_genomic	TIGR01749	JAJITV010000007.1_11
GCA_020879485.1_ASM2087948v1_genomic	TIGR01388	JAJITV010000101.1_131
GCA_020879485.1_ASM2087948v1_genomic	TIGR02800	JAJITV010000092.1_35
GCA_020879485.1_ASM2087948v1_genomic	TIGR02843	JAJITV010000033.1_29
GCA_020879485.1_ASM2087948v1_genomic	TIGR02614	JAJITV010000025.1_5
GCA_020879485.1_ASM2087948v1_genomic	TIGR01087	JAJITV010000031.1_30
GCA_020879485.1_ASM2087948v1_genomic	TIGR01136	JAJITV010000118.1_11
GCA_020879485.1_ASM2087948v1_genomic	TIGR00034	JAJITV010000087.1_14
GCA_020879485.1_ASM2087948v1_genomic	TIGR03598	JAJITV010000079.1_23
GCA_020879485.1_ASM2087948v1_genomic	TIGR00508	JAJITV010000029.1_27
GCA_020879485.1_ASM2087948v1_genomic	TIGR02022	JAJITV010000035.1_128
GCA_020879485.1_ASM2087948v1_genomic	TIGR03303	JAJITV010000088.1_72
GCA_020879485.1_ASM2087948v1_genomic	TIGR02209	JAJITV010000071.1_19
GCA_020879485.1_ASM2087948v1_genomic	TIGR01189	JAJITV010000101.1_45
GCA_020879485.1_ASM2087948v1_genomic	TIGR01455	JAJITV010000011.1_3
GCA_020879485.1_ASM2087948v1_genomic	TIGR00418	JAJITV010000113.1_69
GCA_020879485.1_ASM2087948v1_genomic	TIGR02350	JAJITV010000035.1_13
GCA_020879485.1_ASM2087948v1_genomic	TIGR03821	JAJITV010000101.1_99
GCA_020879485.1_ASM2087948v1_genomic	TIGR00998	JAJITV010000088.1_104
GCA_020879485.1_ASM2087948v1_genomic	TIGR02456	JAJITV010000041.1_70
GCA_020879485.1_ASM2087948v1_genomic	TIGR02070	JAJITV010000089.1_10
GCA_020879485.1_ASM2087948v1_genomic	TIGR03707	JAJITV010000084.1_21
GCA_020879485.1_ASM2087948v1_genomic	TIGR00760	JAJITV010000044.1_24
GCA_020879485.1_ASM2087948v1_genomic	TIGR01135	JAJITV010000100.1_2
GCA_020879485.1_ASM2087948v1_genomic	TIGR02521	JAJITV010000064.1_88
GCA_020879485.1_ASM2087948v1_genomic	TIGR00417	JAJITV010000054.1_118
GCA_020879485.1_ASM2087948v1_genomic	TIGR00239	JAJITV010000035.1_27
GCA_020879485.1_ASM2087948v1_genomic	TIGR00634	JAJITV010000035.1_10
GCA_020879485.1_ASM2087948v1_genomic	TIGR00068	JAJITV010000007.1_3
GCA_020879485.1_ASM2087948v1_genomic	TIGR01081	JAJITV010000104.1_81
GCA_020879485.1_ASM2087948v1_genomic	TIGR02274	JAJITV010000082.1_139
GCA_020879485.1_ASM2087948v1_genomic	TIGR00416	JAJITV010000033.1_25
GCA_020879485.1_ASM2087948v1_genomic	TIGR02074	JAJITV010000104.1_33
GCA_020879485.1_ASM2087948v1_genomic	TIGR01083	JAJITV010000035.1_73
GCA_020879485.1_ASM2087948v1_genomic	TIGR01972	JAJITV010000113.1_117
GCA_020879485.1_ASM2087948v1_genomic	TIGR02393	JAJITV010000060.1_87
GCA_020879485.1_ASM2087948v1_genomic	TIGR00528	JAJITV010000029.1_33
GCA_020879485.1_ASM2087948v1_genomic	TIGR00096	JAJITV010000071.1_13
GCA_020879485.1_ASM2087948v1_genomic	TIGR01479	JAJITV010000007.1_48
GCA_020879485.1_ASM2087948v1_genomic	TIGR03036	JAJITV010000105.1_83
GCA_020879485.1_ASM2087948v1_genomic	TIGR01395	JAJITV010000064.1_122
GCA_020879485.1_ASM2087948v1_genomic	TIGR01410	JAJITV010000024.1_26
GCA_020879485.1_ASM2087948v1_genomic	TIGR00011	JAJITV010000084.1_12
GCA_020879485.1_ASM2087948v1_genomic	TIGR03859	JAJITV010000092.1_11
GCA_020879485.1_ASM2087948v1_genomic	TIGR03317	JAJITV010000018.1_78
GCA_020879485.1_ASM2087948v1_genomic	TIGR01379	JAJITV010000106.1_2
GCA_020879485.1_ASM2087948v1_genomic	TIGR00628	JAJITV010000060.1_124
GCA_020879485.1_ASM2087948v1_genomic	TIGR02673	JAJITV010000060.1_127
GCA_020879485.1_ASM2087948v1_genomic	TIGR01082	JAJITV010000025.1_7
GCA_020879485.1_ASM2087948v1_genomic	TIGR00742	JAJITV010000054.1_45
GCA_020879485.1_ASM2087948v1_genomic	TIGR02546	JAJITV010000085.1_57
GCA_020879485.1_ASM2087948v1_genomic	TIGR02551	JAJITV010000085.1_48
GCA_020879485.1_ASM2087948v1_genomic	TIGR00329	JAJITV010000126.1_34
GCA_020879485.1_ASM2087948v1_genomic	TIGR01822	JAJITV010000008.1_50
GCA_020879485.1_ASM2087948v1_genomic	TIGR03533	JAJITV010000082.1_153
GCA_020879485.1_ASM2087948v1_genomic	TIGR02639	JAJITV010000064.1_105
GCA_020879485.1_ASM2087948v1_genomic	TIGR01439	JAJITV010000065.1_39
GCA_020879485.1_ASM2087948v1_genomic	TIGR03562	JAJITV010000031.1_23
GCA_020879485.1_ASM2087948v1_genomic	TIGR00668	JAJITV010000025.1_71
GCA_020879485.1_ASM2087948v1_genomic	TIGR00586	JAJITV010000025.1_16
GCA_020879485.1_ASM2087948v1_genomic	TIGR01181	JAJITV010000007.1_43
GCA_020879485.1_ASM2087948v1_genomic	TIGR00260	JAJITV010000044.1_7
GCA_020879485.1_ASM2087948v1_genomic	TIGR02939	JAJITV010000116.1_10
GCA_020879485.1_ASM2087948v1_genomic	TIGR02544	JAJITV010000085.1_54
GCA_020879485.1_ASM2087948v1_genomic	TIGR02490	JAJITV010000064.1_125
GCA_020879485.1_ASM2087948v1_genomic	TIGR01079	JAJITV010000008.1_84
GCA_020879485.1_ASM2087948v1_genomic	TIGR01951	JAJITV010000079.1_1
GCA_020879485.1_ASM2087948v1_genomic	TIGR01075	JAJITV010000020.1_75
GCA_020879485.1_ASM2087948v1_genomic	TIGR01084	JAJITV010000113.1_29
GCA_020879485.1_ASM2087948v1_genomic	TIGR02821	JAJITV010000079.1_14
GCA_020879485.1_ASM2087948v1_genomic	TIGR00234	JAJITV010000054.1_146
GCA_020879485.1_ASM2087948v1_genomic	TIGR00464	JAJITV010000082.1_32
GCA_020879485.1_ASM2087948v1_genomic	TIGR01348	JAJITV010000100.1_26
GCA_020879485.1_ASM2087948v1_genomic	TIGR03916	JAJITV010000060.1_6
GCA_020879485.1_ASM2087948v1_genomic	TIGR01401	JAJITV010000085.1_59
GCA_020879485.1_ASM2087948v1_genomic	TIGR01364	JAJITV010000122.1_2
GCA_020879485.1_ASM2087948v1_genomic	TIGR01143	JAJITV010000025.1_3
GCA_020879485.1_ASM2087948v1_genomic	TIGR00707	JAJITV010000104.1_74
GCA_020879485.1_ASM2087948v1_genomic	TIGR02392	JAJITV010000060.1_123
GCA_020879485.1_ASM2087948v1_genomic	TIGR01844	JAJITV010000111.1_27
GCA_020879485.1_ASM2087948v1_genomic	TIGR01318	JAJITV010000125.1_43
GCA_020879485.1_ASM2087948v1_genomic	TIGR01293	JAJITV010000025.1_47
GCA_020879485.1_ASM2087948v1_genomic	TIGR02211	JAJITV010000018.1_87
GCA_020879485.1_ASM2087948v1_genomic	TIGR00185	JAJITV010000041.1_159
GCA_020879485.1_ASM2087948v1_genomic	TIGR00595	JAJITV010000060.1_117
GCA_020879485.1_ASM2087948v1_genomic	TIGR01356	JAJITV010000122.1_4
GCA_020879485.1_ASM2087948v1_genomic	TIGR01250	JAJITV010000089.1_58
GCA_020879485.1_ASM2087948v1_genomic	TIGR00112	JAJITV010000031.1_13
GCA_020879485.1_ASM2087948v1_genomic	TIGR01404	JAJITV010000085.1_51
GCA_020879485.1_ASM2087948v1_genomic	TIGR00326	JAJITV010000079.1_6
GCA_020879485.1_ASM2087948v1_genomic	TIGR00972	JAJITV010000035.1_64
GCA_020879485.1_ASM2087948v1_genomic	TIGR00972	JAJITV010000098.1_24
GCA_020879485.1_ASM2087948v1_genomic	TIGR00658	JAJITV010000101.1_74
GCA_020879485.1_ASM2087948v1_genomic	TIGR00759	JAJITV010000117.1_9
GCA_020879485.1_ASM2087948v1_genomic	TIGR00110	JAJITV010000083.1_15
GCA_020879485.1_ASM2087948v1_genomic	TIGR02141	JAJITV010000104.1_7
GCA_020879485.1_ASM2087948v1_genomic	TIGR01461	JAJITV010000082.1_145
GCA_020879485.1_ASM2087948v1_genomic	TIGR02018	JAJITV010000035.1_129
GCA_020879485.1_ASM2087948v1_genomic	TIGR00614	JAJITV010000092.1_19
GCA_020879485.1_ASM2087948v1_genomic	TIGR03150	JAJITV010000058.1_19
GCA_020879485.1_ASM2087948v1_genomic	TIGR01313	JAJITV010000024.1_5
GCA_020879485.1_ASM2087948v1_genomic	TIGR00328	JAJITV010000064.1_172
GCA_020879485.1_ASM2087948v1_genomic	TIGR03723	JAJITV010000126.1_34
GCA_020879485.1_ASM2087948v1_genomic	TIGR00643	JAJITV010000104.1_38
GCA_020879485.1_ASM2087948v1_genomic	TIGR00499	JAJITV010000065.1_47
GCA_020879485.1_ASM2087948v1_genomic	TIGR00044	JAJITV010000031.1_14
GCA_020879485.1_ASM2087948v1_genomic	TIGR02400	JAJITV010000097.1_17
GCA_020879485.1_ASM2087948v1_genomic	TIGR02139	JAJITV010000008.1_48
GCA_020879485.1_ASM2087948v1_genomic	TIGR00692	JAJITV010000008.1_44
GCA_020879485.1_ASM2087948v1_genomic	TIGR02142	JAJITV010000104.1_8
GCA_020879485.1_ASM2087948v1_genomic	TIGR01738	JAJITV010000085.1_26
GCA_020879485.1_ASM2087948v1_genomic	TIGR00004	JAJITV010000104.1_39
GCA_020879485.1_ASM2087948v1_genomic	TIGR01750	JAJITV010000088.1_69
GCA_020879485.1_ASM2087948v1_genomic	TIGR00611	JAJITV010000125.1_13
GCA_020879485.1_ASM2087948v1_genomic	TIGR01059	JAJITV010000125.1_14
GCA_020879485.1_ASM2087948v1_genomic	TIGR03138	JAJITV010000126.1_8
GCA_020879485.1_ASM2087948v1_genomic	TIGR03862	JAJITV010000049.1_3
GCA_020879485.1_ASM2087948v1_genomic	TIGR01770	JAJITV010000113.1_116
GCA_020879485.1_ASM2087948v1_genomic	TIGR00544	JAJITV010000025.1_67
GCA_020879485.1_ASM2087948v1_genomic	TIGR04121	JAJITV010000094.1_7
GCA_020879485.1_ASM2087948v1_genomic	TIGR00221	JAJITV010000079.1_34
GCA_020879485.1_ASM2087948v1_genomic	TIGR01362	JAJITV010000042.1_57
GCA_020879485.1_ASM2087948v1_genomic	TIGR01129	JAJITV010000006.1_4
GCA_020879485.1_ASM2087948v1_genomic	TIGR00097	JAJITV010000042.1_25
GCA_020879485.1_ASM2087948v1_genomic	TIGR00670	JAJITV010000031.1_22
GCA_020879485.1_ASM2087948v1_genomic	TIGR01830	JAJITV010000058.1_21
GCA_020879485.1_ASM2087948v1_genomic	TIGR03170	JAJITV010000064.1_119
GCA_020879485.1_ASM2087948v1_genomic	TIGR00717	JAJITV010000101.1_20
GCA_020879485.1_ASM2087948v1_genomic	TIGR02072	JAJITV010000085.1_24
GCA_020879485.1_ASM2087948v1_genomic	TIGR00667	JAJITV010000064.1_103
GCA_020879485.1_ASM2087948v1_genomic	TIGR01722	JAJITV010000116.1_3
